source,trim_url,fetched_at,page_sha256,brand,model,title,trim_raw,model_year,spec_id,spec_label,value,via
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,60199ad52a420993a3e82359,Fuel Tank Capacity (Litre),51,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,60199ad52a420993a3e82356,Combined Fuel/Energy Consumption (Liter/100 KM),6٫4,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,bc8f5919d91f,Engine Type,Inline-4,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,0922a30a7f46,Engine Function,Drive Wheels & Generator,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,60199ad52a420993a3e82352,Cylinders,4,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,62445feaba30183d7791942d,Engine Capacity (CC),1498,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,6244616cba30183d7791942f,Induction Type,Turbocharged,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,626916559ba5,Maximum Power Output (hp),154,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,60d3a866c259,Maximum Torque (Nm),230,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,60199ad52a420993a3e82358,Recommend Fuel Grade,95,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,62445f6cba30183d7791942c,Engine Layout,Front,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,9b380f9039be,Electric Motor Count,2,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,405078366d48,Electric Motor Position,Front & Rear,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,ae3798f5fd83,Drivetrain Type,4WD (Four-Wheel Drive),spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,fd8d1904b500,Transmission Type,Automatic,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,5229867ce0fa,Transmission Technology,Direct Drive,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,7024a4520fc8,Battery Type,ليثيوم نيكل كوبالت منجنيز  Li-NMC,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,f99e9199742a,Battery Capacity Kwh,1٫67,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,60199ad52a420993a3e82385,Steering Wheel,Leather,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,60199ad52a420993a3e8235d,Power Steering Type,Electric,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,602fa37cd768,Steering Adjustment Ops,Manual,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,7c8ae7912edf,Steering Modes,"Comfort, Sport, Normal, Eco",spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,e78c472170c2,Front Suspension Type,MacPherson,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,d7a33f9ff1ff,Rear Suspension Type,Multi-Link,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,58f344b6ff55,Front Brakes Type,Ventilated Disc Brakes,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,eb24327dbe4e,Rear Brakes Type,Solid Disc Brakes,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,4ed8405e7e5b,Hand Brake Type,Electronic,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,d4b30096d663,Wheel Type,Alloy,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,1831c41b7b17,Front Wheel Size,19,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,1f4797b49117,Rear Wheel Size,19,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,60199ad52a420993a3e82372,Front Tire Size, 235/60 R19,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,2076fe4abba4,Rear Tire Size, 235/60 R19,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,cb68666c87e5,Tire Type,All-Season,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,60199ad52a420993a3e8236a,Airbag Count,6,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,72fbbbfbb11f,Seat Upholestry,Leather,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,40e24a4a83e0,Gearbox Selector,Shift By Wire,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,60199ad52a420993a3e82383,Ambient Lighting,Multi Color,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,60199ad52a420993a3e8238f,Driver Seat,Electric With Memory,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,624473faba30183d77919443,Int. Trim,Leather,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,60199ad52a420993a3e8239d,Infotainment Display Size,14٫6,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,60199ad52a420993a3e8237c,Instrument Cluster Type,Digital,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,75fe2b7d7bc2,Instrument Cluster Size,10٫25,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,60199ad52a420993a3e8239c,Smartphone Integration,Android Auto/Apple Car Play,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,60199ad52a420993a3e823a2,Number of Speakers,8,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,858d92859fe6,Foglights,LED,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,60199ad52a420993a3e82376,Rims,R19,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,60199ad52a420993a3e8236d,Headlamps,LED,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,60199ad52a420993a3e8236e,Tail Lights,LED,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,62448521ba30183d77919447,Body Stitching,Off road package,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/22b6910ddf12,"Fri, 25 Sep 2026 12:32:01 GMT",64fb5b28350bb64bd8c09cabf8712ffd10a8c819a6c1635ded0ac5737aa8ccbe,BAIC,BJ30,,Off road - Hybrid,2026,62a5f51c3b190c24efacbe38,Basic Vehicle Warranty,6 سنوات أو 150 ألف كيلو متر أيهما أقرب,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,jsonld:offer_price_egp,offer_price_egp,1675000,json-ld
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,jsonld:fuelType,fuelType,Hybrid,json-ld
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,jsonld:engineDisplacement,engineDisplacement,1500,json-ld
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,jsonld:vehicleTransmission,vehicleTransmission,Automatic,json-ld
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,jsonld:bodyType,bodyType,SUV,json-ld
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,jsonld:assembly_country,assembly_country,China,json-ld
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,1cff89624677,Vehicle Size Class,Compact,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,5bedd1146e88,Body Style,SUV,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,13a10f395a87,Number of Doors,5,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,60199ad52a420993a3e82387,Number of Seats,5,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,2cd960af118a,"Rear Trunk Capacity, Seats Folded (Liter)",1496,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,603647429f57461ab1a74148,Length (mm),4730,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,6036477d9f57461ab1a74149,Width (mm),1910,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,603647a49f57461ab1a7414a,Height (mm),1790,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,6033cae86136e6f66151c687,Wheelbase (mm),2820,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,6033cbc86136e6f66151c688,Ground Clearance (mm),215,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,6244612fba30183d7791942e,Curb Weight (KG),1770,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,624443c0ba30183d77919424,Generation,ٍst1,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,1b9f93607f48,Powertrain Type,Hybrid,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,60199ad52a420993a3e82353,Combined Maximum Power (HP @ RPM),402,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,60199ad52a420993a3e82354,Combined Maximum Torque (N.m @ RPM),680,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,60199ad52a420993a3e82359,Fuel Tank Capacity (Litre),51,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,60199ad52a420993a3e82356,Combined Fuel/Energy Consumption (Liter/100 KM),6٫4,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,bc8f5919d91f,Engine Type,Inline-4,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,0922a30a7f46,Engine Function,Drive Wheels & Generator,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,60199ad52a420993a3e82352,Cylinders,4,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,62445feaba30183d7791942d,Engine Capacity (CC),1498,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,6244616cba30183d7791942f,Induction Type,Turbocharged,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,626916559ba5,Maximum Power Output (hp),154,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,60d3a866c259,Maximum Torque (Nm),230,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,60199ad52a420993a3e82358,Recommend Fuel Grade,95,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,62445f6cba30183d7791942c,Engine Layout,Front,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,9b380f9039be,Electric Motor Count,2,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,405078366d48,Electric Motor Position,Front & Rear,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/343da1a5d556,"Fri, 25 Sep 2026 12:32:02 GMT",8ad815ae2e21373feef6d23d48491035ba043e73638b518673d817b34199a747,BAIC,BJ30,,Ultra - Hybrid,2026,ae3798f5fd83,Drivetrain Type,4WD (Four-Wheel Drive),spec-table
